McGee,Beulah,29
Brady,Luke,60
Newton,Nathaniel,32
Bryan,Mason,53
Nichols,Charlotte,30
Morrison,Garrett,28
Lopez,Ethan,46
Gordon,Virgie,53
Daniels,Anthony,39
Lowe,Ella,39
Moreno,Bill,19
Francis,Jesse,51
Griffin,Vincent,47
Obrien,Sue,38
Fleming,Ryan,34
Buchanan,Herbert,19
Edwards,Mittie,32
Cannon,Trevor,56
Norris,Ruth,63
Ortiz,Frances,58
Austin,Johnny,23
Burgess,Janie,53
Coleman,Mabel,47
Wilkerson,Julia,18
Powers,Alvin,63
Hodges,Celia,25
Butler,Lucy,23
Stevenson,Rebecca,52
Massey,Eric,64
Williamson,Leah,19
Hines,Mamie,64
Guzman,Lela,28
Patterson,Amy,34
Rivera,Roy,44
Thompson,Ora,60
Malone,Vernon,54
Patton,Jeff,27
Reed,Fred,37
Lawrence,Emma,43
Simmons,Eliza,64
Barber,Carolyn,45
Knight,Roxie,43
Cohen,Lucy,51
Snyder,Adele,24
Newman,Lenora,60
French,Jack,59
King,Elnora,51
Santos,Millie,46
Sparks,Alexander,65
Barker,May,57
Schneider,Hattie,26
Ball,Jeffery,61
Baldwin,Inez,33
Barnett,Erik,56
Moss,Floyd,56
Weber,Jordan,20
Ramirez,Beulah,65
Wagner,Andrew,21
Sullivan,Cordelia,24
Floyd,Andre,61
Garrett,Frances,38
Hammond,Marcus,46
Barber,Ethan,53
Lowe,Evelyn,44
Vaughn,Mark,28
Leonard,Christian,65
Frank,Maria,31
Weber,Steven,24
Alexander,Terry,20
Webster,Ollie,23
Bowman,Maud,46
Vargas,Frank,20
Bailey,George,49
Page,Richard,46
Russell,Andre,39
Coleman,Glenn,37
Crawford,Steven,53
Hubbard,Jean,58
Higgins,Ina,56
Blair,Justin,55
Bowers,Lois,56
Gill,Harriet,57
Yates,Lillie,46
Carson,Esther,52
Sparks,Elizabeth,20
Delgado,Gregory,38
Leonard,Steven,52
Mathis,Wayne,21
Turner,Matilda,52
Howard,Chester,27
Quinn,Joe,62
Norton,Troy,39
Yates,Lois,27
Christensen,Jorge,46
Owens,Laura,23
Carroll,Augusta,32
Montgomery,Martin,53
Ortiz,Cole,18
Gordon,Dustin,60
Green,Katharine,52
Garza,Melvin,24
Barton,Nora,43
Shaw,Carlos,20
Tate,Lillian,39
Owens,Ella,41
Aguilar,Milton,65
Barrett,Maud,52
Osborne,Beulah,39
Cunningham,Mildred,43
Armstrong,Nettie,30
Moreno,Lucas,63
Parker,Brian,56
Martinez,Cordelia,53
Kelly,Georgie,42
Jenkins,Fannie,29
Christensen,Johanna,56
Holmes,Gene,21
Watts,Pearl,46
Rhodes,Christian,26
Wong,Floyd,19
Watkins,Seth,28
Diaz,Harriet,34
Dean,Ronnie,46
Cobb,Philip,23
Carroll,Amy,49
Pearson,Lou,26
Phillips,Joseph,57
Becker,Sylvia,19
Peterson,Ethan,40
Austin,Frank,34
Ortiz,Rose,45
Chavez,Wesley,56
Higgins,Theresa,27
Moore,John,65
Roberson,Luke,37
Newton,Christian,40
Zimmerman,Delia,31
Burton,Alexander,62
Guerrero,Francisco,29
Meyer,Lillian,50
Oliver,Winifred,47
Murphy,Michael,58
Graham,Ruby,35
Garner,Jordan,44
Nunez,Eddie,47
Santiago,Keith,52
Mendoza,Jean,38
Perry,Ida,19
Roberts,Catherine,38
Garner,Birdie,63
Nguyen,Pauline,27
Richards,Mamie,39
Weber,Adelaide,28
Walton,Jeanette,35
Gill,Michael,52
Turner,Cynthia,46
Day,Justin,35
White,Cynthia,46
Martinez,Francis,29
Price,Cynthia,40
Ramos,Owen,63
Santos,Clayton,18
Wade,Julia,42
Edwards,Rosie,20
Norris,Mayme,18
Delgado,Birdie,23
Lowe,Leona,50
Gardner,Aaron,56
Phelps,Amelia,46
Allison,Gilbert,58
Powers,Ian,30
Watts,Willie,46
Copeland,Kate,30
Parks,Mae,26
Francis,Lola,50
Owens,Joshua,25
Larson,Bertha,63
Scott,Ricky,51
Singleton,Corey,36
Miller,Lina,35
Garner,Alejandro,18
Parsons,Christian,29
Hammond,Wesley,55
Howell,Pauline,64
Flores,Myrtie,54
Powell,Tony,52
Delgado,Julian,31
Kim,Irene,65
Yates,Lola,55
Harrington,Katharine,30
Burns,Derrick,60
Sutton,Callie,24
Hodges,Clayton,24
Ingram,Mary,30
Ferguson,Johnny,23
Wolfe,Jim,33
Williams,Jared,27
Bush,Lester,22
Benson,Jeff,19
Richards,Iva,64
Drake,Henry,59
McDaniel,Clara,33
Owens,Lottie,61
Malone,Verna,26
Sanders,Ina,25
Phillips,Dollie,18
Kelly,Gussie,40
Perkins,Ada,42
Robertson,Leo,19
Reyes,Hunter,42
Flores,Christina,53
Malone,Edward,21
Pierce,Eula,55
Nunez,Carl,46
Kelly,Carrie,49
Miller,Paul,27
Lawson,John,27
Stephens,Effie,63
Dunn,William,40
Roy,Abbie,46
Lane,Maggie,56
Pena,Rosie,22
Hicks,Eddie,48
Wilkerson,Patrick,41
Rice,Angel,28
Hunter,Marvin,42
Cortez,Samuel,53
Gregory,Curtis,21
Weber,Jeremiah,28
Nunez,Timothy,51
Parsons,Mabel,35
Beck,Florence,40
Duncan,Herman,24
Arnold,Charlotte,47
Palmer,Eula,59
Lane,Kevin,47
Greer,Ophelia,54
Robbins,Effie,49
Lamb,Leila,39
Pearson,Marc,28
Schneider,Jacob,40
Dean,Jonathan,27
Lynch,Darrell,44
Singleton,Rebecca,24
Jimenez,Gerald,64
Daniel,Richard,38
Riley,Blanche,60
Terry,Cecilia,43
Bowers,Mollie,41
Chandler,Harry,29
Harrison,Larry,31
Olson,Lora,38
Barnett,Mabelle,27
Evans,Corey,54
Anderson,Lewis,25
Holland,Susie,45
Robinson,Troy,21
Bradley,Jessie,19
Cohen,Theresa,29
Barton,Ernest,33
Bowen,Cory,30
Carson,Theresa,37
Hicks,Fannie,21
Curtis,Madge,56
Hubbard,Lewis,34
Curtis,Augusta,50
