Duncan,Donald,31
Perez,Mina,48
Hopkins,Alfred,29
Haynes,Sallie,24
Luna,George,20
Adkins,Willie,27
McKinney,Gilbert,62
Stevens,Ricky,23
Harrison,Sean,28
Peterson,Bertie,51
Stone,Sallie,47
Abbott,Lawrence,49
Simmons,Ethan,25
Silva,Raymond,39
McDaniel,Todd,27
Estrada,Walter,25
Steele,Nell,59
Sullivan,Gabriel,44
Walton,Eugene,37
Howard,Edward,25
Bush,Leona,61
Pittman,Ian,22
Garcia,Lula,24
Lambert,Clayton,46
Stevenson,Cynthia,23
Phelps,Mike,60
Anderson,Jeremiah,64
Benson,Margaret,42
Bradley,Ryan,32
Stevens,Jennie,19
Price,Rosetta,55
McCormick,Violet,49
Wade,Leroy,45
Crawford,Jeffery,57
Doyle,Gavin,37
Ortiz,Harriett,58
Becker,Lilly,49
Benson,Ellen,45
Anderson,Craig,21
Fowler,Todd,43
Sharp,Lilly,55
Medina,Micheal,29
Fuller,Edna,55
Singleton,Tony,62
Walsh,Jay,35
Jackson,Cornelia,64
Dixon,Pauline,35
Carlson,Edward,33
Hart,Chris,25
Foster,Chase,25
Quinn,Gerald,55
Curry,Barry,56
Stephens,Max,60
Thompson,Eleanor,59
Richards,David,23
Alvarez,Sophie,52
Logan,Bertha,57
Ford,Dora,64
May,Angel,21
Collier,Jesse,48
Castillo,Emma,40
Clarke,Viola,26
Morris,Phillip,28
Porter,Allie,41
Miles,Adele,49
Steele,David,41
Woods,Leroy,54
Porter,Helen,40
Moody,Maria,58
Gibbs,Kathryn,44
Clayton,Kathryn,51
Colon,Cory,54
Norris,Miguel,60
Valdez,Ella,26
Lawrence,Bryan,50
Lowe,Ernest,44
Castillo,Jimmy,35
Moss,Terry,33
Howard,Jeremiah,46
Rios,Mable,22
Alexander,Alberta,23
Ortega,Jeremiah,27
Paul,John,29
Price,Curtis,36
Francis,Effie,25
Greer,Lelia,43
Schmidt,Gussie,58
Hamilton,Katie,54
Baker,Bertha,52
Welch,Wesley,21
Aguilar,Jeremy,31
Gutierrez,Paul,40
Brewer,Patrick,49
Beck,Fanny,26
Massey,Birdie,48
Abbott,Winnie,48
Wagner,Verna,63
Harrison,Jean,20
Castro,Richard,29
Greene,Nelle,49
Benson,Emma,27
Reynolds,Lettie,42
Yates,Mathilda,62
Bryan,Ida,47
Neal,Gary,28
Lopez,Chester,48
Strickland,Lewis,50
Pittman,Rhoda,34
Haynes,Dean,36
Vasquez,Nina,48
Mack,Rachel,49
James,Leonard,64
Jimenez,Jon,28
Rodriquez,Mike,26
Riley,Richard,62
Colon,Anne,55
Hunt,Cole,50
Carpenter,Harry,63
Kim,Alan,61
Christensen,Amelia,65
Gordon,Emilie,20
Barnett,Jose,58
Thompson,Jacob,38
Moody,Mark,31
Patrick,Mollie,58
Todd,Herman,27
Gutierrez,Delia,43
Herrera,Kate,40
Casey,Abbie,56
Gibbs,Loretta,20
Sanders,Erik,62
Peterson,Jesus,31
Richards,Addie,34
Pearson,Kate,44
Lane,Lillie,50
Rodgers,Bernice,38
Graham,Fannie,45
Coleman,Phillip,29
Huff,Blanche,59
Medina,Joseph,37
Gonzales,Caroline,26
Wheeler,Loretta,32
Francis,Martha,36
Wise,Vera,48
Hammond,Alfred,20
Gilbert,Inez,50
Wise,Adeline,47
Schmidt,Vera,63
Terry,Martin,35
Stone,Norman,35
Edwards,Jeanette,32
Hogan,Charlie,52
Carroll,Tom,36
Barber,Polly,36
Reeves,Katherine,32
Ward,Mattie,48
Moody,Lewis,19
Gordon,Leonard,43
Bishop,Joseph,21
Marshall,Hester,33
Tate,Dollie,37
Barker,Rosa,57
Patterson,Arthur,18
Tucker,Nathaniel,25
Gardner,Ernest,21
Harmon,Michael,44
Pratt,Minnie,35
Smith,Olivia,23
Fox,Mollie,19
Norris,Phillip,25
Gonzales,Mollie,40
Gutierrez,Virgie,40
Goodman,Allie,53
Jordan,Terry,45
Thomas,Joel,20
Maldonado,Helena,57
Briggs,Caleb,26
Ward,Elsie,58
Price,Theresa,23
Benson,Edna,36
Steele,Frank,41
Schneider,Emily,61
Waters,Ernest,28
Rivera,Cameron,47
Carson,Johnny,59
Pearson,Lydia,47
Howard,Harold,29
Horton,Edwin,19
Lawrence,Richard,45
Gilbert,Owen,59
Young,Franklin,39
Hansen,Mabel,44
Martinez,Lelia,28
Wade,Sophia,46
Morales,Francis,51
Estrada,Wesley,41
Torres,Dean,60
Boone,Jay,48
Benson,Randall,28
Oliver,Jeremy,36
Gonzalez,Randall,44
Mason,Marion,50
Lowe,Theresa,34
Woods,Sara,63
Williams,Ola,22
Rowe,Lloyd,30
Klein,Luis,48
McDaniel,Adeline,30
Wise,Phoebe,65
Murphy,Andrew,49
Sandoval,Eula,19
Dawson,Aaron,43
Lopez,Cole,23
Haynes,Mable,44
Tate,Mable,49
Huff,Jonathan,43
Kim,Matthew,63
Munoz,Nannie,28
Gibson,Donald,25
Owen,Evan,59
Shelton,Gertrude,24
Kim,Eula,44
Bowman,Louise,29
Fuller,Genevieve,56
Fox,Alma,52
Glover,Adeline,60
Lindsey,Jessie,49
Gutierrez,Gabriel,38
Ruiz,Rhoda,37
Williams,Barry,31
Steele,Lucille,42
Hopkins,Mason,47
Casey,Lulu,43
Wheeler,Norman,34
Willis,Gregory,39
Pratt,Don,36
White,Harold,37
Lopez,Lewis,41
Sims,Pearl,56
Austin,Jon,64
Andrews,Olivia,62
Peters,Chad,63
Wolfe,Larry,40
Bailey,Mollie,31
Bishop,Calvin,47
Jordan,Jacob,49
Gray,Manuel,52
Briggs,Elnora,49
Wright,Cameron,60
Carlson,Albert,23
Munoz,Abbie,61
Gardner,Leon,30
Ray,Seth,57
Powell,Cody,57
Mason,Jennie,39
Matthews,Lucas,31
Sims,Lucille,38
Jacobs,Sara,33
Taylor,Laura,61
Clark,Emilie,27
Alvarez,Larry,51
Dean,Ann,33
Cortez,Ora,25
Kelly,Hallie,19
Nelson,Mittie,37
Welch,Todd,35
Mason,Earl,36
Obrien,Mary,58
Lee,May,28
Townsend,Juan,48
Sparks,Ella,20
Ford,Douglas,38
Zimmerman,Shane,33
Bridges,Ophelia,39
Russell,Floyd,44
Elliott,Gerald,33
Greer,Lee,42
Guerrero,Rena,41
Pena,Clara,18
Jones,Lilly,61
Gill,Jesse,59
Wright,Dorothy,57
Bowman,Harvey,64
Leonard,Edwin,57
Beck,Olga,30
Yates,Mae,61
Yates,Olivia,43
Simpson,Adele,26
Moran,Sally,21
Wilson,Eddie,48
Ballard,Etta,28
Malone,Lucinda,26
Gregory,Jeff,64
Sanchez,Dora,25
Riley,Thomas,27
McCoy,Jimmy,45
Perry,Maria,22
Guzman,Lily,34
Jacobs,Mayme,29
Sandoval,Gordon,56
Ortiz,Mina,20
Mills,Lillie,41
Lopez,Christine,61
Hunter,Sallie,42
Bridges,Jay,46
Ray,Julia,31
Abbott,Gerald,53
French,Elijah,59
Morales,Nettie,49
Casey,Josephine,23
Morton,Garrett,42
Mathis,Hannah,37
Frazier,Lula,37
May,Lee,65
Miller,Joseph,26
Elliott,Hallie,19
Jensen,Lucas,23
Guzman,Brett,56
Wright,Lillie,56
Murphy,Emily,51
Reid,Eugenia,62
Perry,Sam,23
Burke,Ethan,29
Jackson,Jackson,35
Flores,Lela,47
Hoffman,Margaret,26
Nelson,Dylan,56
Underwood,Edwin,60
Gomez,Fanny,64
Jenkins,Brian,41
Byrd,Virgie,47
Reeves,Luke,47
Lambert,Jennie,37
Gregory,Oscar,19
Estrada,Max,43
Marsh,Mollie,26
Quinn,Emilie,26
Benson,Travis,34
Singleton,Gilbert,62
Frazier,Ray,39
Leonard,Celia,46
Reeves,Alice,52
Howard,Myrtle,22
Reese,Andre,54
Lyons,Mason,24
McGuire,Nathan,44
Barton,Eliza,63
Fisher,Emily,34
Warner,Earl,25
Greer,Michael,38
Edwards,Thomas,39
Miller,Dora,24
Dean,Beatrice,19
Garrett,Eugenia,51
Todd,Rebecca,38
Wise,Abbie,41
Jordan,Mildred,55
Bridges,Hattie,31
Simmons,Della,60
Hudson,Bill,22
Moore,Pearl,64
Drake,Floyd,41
Pope,Lou,19
Crawford,Barry,38
Simon,Roger,22
Day,Dominic,25
Harris,Kenneth,60
Burgess,Troy,61
Russell,Billy,48
Greene,Daniel,22
Wallace,Virgie,39
Warner,Josie,42
Beck,Clayton,30
Richards,Ollie,54
Morgan,Peter,25
Porter,Bertha,36
Wolfe,Alta,54
Patrick,Amy,27
Moore,Matthew,26
Jennings,Alice,65
Porter,Gene,28
Fitzgerald,Vera,49
Dennis,Ophelia,64
Horton,Eddie,32
Moreno,Bertie,33
Mullins,Leah,43
Conner,Loretta,57
Santos,Nannie,41
Miller,Keith,38
Wise,Alex,26
Simpson,Hettie,40
Burgess,Troy,35
Rose,Susie,43
Beck,Glenn,34
Ingram,Nicholas,36
Santiago,Lola,62
Elliott,Keith,41
Patterson,Eunice,60
Waters,Bess,44
Weaver,Nora,57
Fisher,Hulda,46
Kennedy,Elnora,21
Cross,Henrietta,19
Sandoval,Virginia,38
Sutton,Cora,63
May,Erik,37
Tran,Owen,45
Lawson,Winnie,33
Atkins,Harriet,65
Boone,Thomas,50
Barrett,Derek,48
Bennett,Anthony,58
Arnold,Mable,42
Campbell,Marc,52
Greene,Herbert,58
Anderson,Harriet,40
McBride,Margaret,48
Phillips,Seth,39
Sandoval,Zachary,41
Malone,Ernest,56
Brown,Keith,59
Gonzales,Jeffery,32
Little,Inez,44
Romero,Estella,45
Roy,Gavin,19
Stevens,Sallie,24
Young,Harry,36
Yates,Ruth,59
Allen,Celia,54
Fisher,Mabel,28
McCoy,Ethan,64
Evans,Clara,35
Ward,Duane,39
Banks,Jose,29
Campbell,Elnora,51
Barton,Katherine,20
Davis,Lawrence,60
Fowler,Delia,42
Bowers,Corey,45
Obrien,Ora,54
Abbott,Lura,19
Flowers,Mabel,20
Payne,Terry,61
Hunt,Scott,44
Hamilton,Elva,43
Hansen,Jacob,34
James,Micheal,22
Cunningham,Gordon,30
McGuire,Bernice,25
Vaughn,Rebecca,31
Conner,Maud,24
Murphy,Cecilia,65
Ellis,Bettie,36
Owen,Jackson,51
Barrett,Mayme,26
Mason,Gertrude,29
Bryan,Dominic,31
Cannon,Jerome,55
Mathis,Mabel,55
Lopez,Francis,53
Cain,Genevieve,56
Willis,Anne,44
Clayton,Lloyd,41
Johnson,Mary,24
McDonald,Garrett,39
Stanley,Mittie,52
Wood,Franklin,58
Turner,Austin,48
Sullivan,Lela,18
Newton,Clifford,60
Gregory,Phillip,30
Mann,Frederick,36
Sullivan,Jean,40
Shelton,Irene,41
Leonard,Annie,61
Logan,Amanda,61
Sanchez,Pauline,57
McGuire,Steven,22
Powell,Jackson,24
Little,Alice,54
Guerrero,Bernice,31
Baldwin,Gordon,37
Hale,Cody,21
Harris,Gilbert,48
Hart,Bertie,64
Obrien,Rebecca,32
Paul,Flora,35
Clayton,Larry,39
Maxwell,Jim,55
James,Lillian,44
Huff,Tony,34
Woods,Charles,61
Powell,Tommy,52
Jacobs,Floyd,24
Maxwell,Alice,18
Davidson,Susie,21
Nelson,Cecilia,18
White,Cory,39
Robertson,Lilly,63
Greer,Eunice,54
Nichols,Millie,43
Caldwell,Lela,41
Lane,Henrietta,39
Robbins,Jeanette,63
Sherman,Alan,54
Moss,Joel,29
Fields,Lucinda,57
Garrett,Ronald,27
Hoffman,Lucy,52
Soto,Henry,52
Armstrong,Rosetta,31
Elliott,Lester,33
Hines,Lee,50
Patterson,Lora,49
Glover,Augusta,51
Fernandez,Lillie,36
Mathis,Adam,57
Hart,Jorge,61
Fuller,Alberta,30
Day,Clifford,49
Hayes,Julia,51
Perry,Joseph,47
Wong,Inez,29
Bowers,Lily,59
Wallace,Bess,26
Mills,Adrian,18
Walsh,Ian,64
Medina,Effie,20
Logan,Sadie,57
Luna,Minerva,45
Hunt,Flora,43
Silva,Mabelle,30
Mills,Eunice,23
Spencer,Rose,46
King,Eugene,44
Ruiz,Jorge,47
Mills,Callie,56
Sullivan,Lucas,41
Duncan,Logan,57
Kelley,Lettie,27
Nichols,Caleb,48
McGuire,Clara,64
Graham,Ernest,59
Thomas,Sophie,51
Cooper,Mittie,40
Copeland,Lydia,65
Hunter,Pearl,27
Malone,Susan,42
Nash,Katherine,21
Moreno,Harriett,65
Dawson,Rhoda,48
Houston,Christian,63
Baldwin,Tommy,64
Cobb,Dylan,26
Robinson,Aaron,42
Brady,Christian,36
Rios,Alice,44
Evans,Louisa,55
Lucas,Mabel,61
Munoz,Katharine,40
Cortez,Anne,65
McGee,Leonard,64
Sims,Stanley,39
McCoy,Lena,45
Lambert,Gerald,44
Dixon,Olivia,35
Lamb,Mabelle,61
Newton,Floyd,33
Pittman,Rosie,34
Wood,Barry,52
Baldwin,Lela,39
Erickson,Harriet,35
Townsend,Gregory,24
Morales,Clyde,35
Boone,Fanny,60
Allen,Lily,61
Howard,Julian,59
Edwards,Wayne,32
Meyer,Clyde,39
Dawson,Ethan,38
Lambert,Johnny,44
Reynolds,Maria,40
Byrd,Joe,27
Patrick,Sophia,56
Griffin,Brett,20
Ferguson,Adrian,44
Morales,Alex,60
Stone,Kenneth,33
Owen,Terry,42
Dunn,James,30
Johnston,Charlie,30
Parker,Claudia,32
Garcia,Nettie,64
Morton,Cory,28
Pierce,Hester,48
Buchanan,Esther,64
Bush,Billy,22
Carlson,Max,60
Powers,Bernice,41
Sharp,Verna,43
Clayton,Roxie,62
Sanders,Jacob,19
Kennedy,Craig,26
Parks,Albert,52
Allison,Ray,33
Ingram,Carrie,34
Carlson,Manuel,53
Caldwell,Edward,42
Bush,Corey,36
Todd,Leonard,21
Carson,Lulu,19
Murray,Cecelia,62
Romero,Martin,38
Nguyen,Carrie,42
Richardson,Isaac,44
Watson,Mason,21
Carroll,Leon,37
Williams,Lucile,60
Peters,Jon,39
Tyler,Leona,62
Maldonado,Kyle,31
McDonald,Joshua,50
Robertson,Callie,45
Strickland,Eddie,55
Collier,Marie,46
Fernandez,Iva,61
Sharp,Dylan,56
Rodgers,Steve,60
Burke,Cole,26
Elliott,Jeffrey,54
Fleming,Clyde,54
Simmons,Loretta,18
Warner,Lelia,38
Washington,Ann,46
Parks,Essie,35
Bryant,Estella,47
Garza,Eleanor,43
Shelton,Helen,27
Gomez,Ronald,61
Aguilar,Andrew,43
Christensen,Owen,18
Fernandez,Ivan,46
Morrison,Christina,27
Meyer,Myrtle,36
Harrison,Sylvia,61
Johnston,Ian,59
Robbins,Phoebe,31
Perez,Marvin,59
Wheeler,Joshua,26
Becker,Ray,40
Daniels,Luella,19
Curry,Iva,50
Parks,Agnes,57
Dawson,Jim,33
Nichols,Lester,18
Fletcher,Kevin,60
Chavez,Rhoda,38
Mills,Adeline,56
Griffin,Rachel,26
Munoz,Marvin,40
Silva,Iva,33
Romero,Nannie,36
Patton,Maurice,33
Bridges,Jay,58
Miles,Theresa,34
Bennett,Sara,43
Boyd,Jane,64
Graves,Garrett,57
Holloway,Alejandro,39
Patrick,Jordan,25
Hayes,Brandon,49
Robertson,Brent,25
Aguilar,Harvey,52
Sharp,Brett,39
McDonald,Eva,26
Wheeler,Abbie,20
Woods,Bertha,42
Pratt,Olga,55
Watkins,Jeremy,39
Wallace,Jennie,30
Jefferson,Erik,43
Sanchez,Betty,29
Collins,Olivia,51
Hughes,Myrtle,56
Graham,Clifford,25
Malone,Miguel,38
Roy,Eunice,52
Robbins,Ella,47
McKinney,Edgar,29
Dennis,Nora,29
Allen,Myrtie,22
Moody,Lucille,52
Freeman,Jayden,60
Mills,Henrietta,25
Hart,Edward,43
Quinn,Claudia,47
Conner,Austin,26
Hill,Francisco,50
Guerrero,Jared,22
Haynes,Bess,59
Cummings,Aiden,47
Schmidt,Cordelia,51
Morris,Nora,18
Riley,Daniel,55
Sanchez,Bernard,53
Santiago,Leonard,39
Washington,Corey,51
Morrison,Johanna,25
Thornton,Johanna,47
Neal,Lena,21
Malone,Manuel,32
Floyd,Lily,35
Cunningham,Derek,60
Jennings,Betty,51
Knight,Timothy,29
Berry,Alberta,55
Ellis,Sam,32
Walton,Marion,40
Murray,Jerome,64
Doyle,Rachel,50
Smith,Tom,58
Nunez,Dylan,20
Wagner,William,24
Harrington,Luke,41
Tran,Douglas,59
Tyler,Jose,49
Castillo,Sue,20
Wilkerson,Randy,57
Cummings,Nettie,47
Henderson,Lola,51
Perez,Leon,22
Davis,Virgie,32
Greene,Rebecca,63
Bowen,Vera,50
Walker,Alvin,35
Black,Jon,45
Ball,Olga,22
Alvarez,Jared,32
Newman,Cornelia,59
Johnston,Cecelia,49
Warner,Mattie,59
Vasquez,Shane,65
Underwood,Jim,30
Fuller,Tyler,44
Lane,Mike,29
Ortega,Lola,42
Sherman,Oscar,50
Perkins,Dorothy,31
Bennett,Teresa,46
Little,Victor,37
Powell,Minnie,36
Garcia,Seth,32
Tate,Nannie,47
Adkins,Lillian,59
Reid,Logan,51
Lyons,Wesley,41
Guzman,Shawn,56
Goodwin,Verna,56
Ramsey,Marion,65
Simmons,Ann,43
Jones,Randall,54
Vaughn,Hattie,49
Page,Lois,19
Wells,Abbie,64
James,Vernon,37
Baldwin,Cory,28
Castillo,Minerva,19
Todd,Hallie,60
Vega,Mattie,32
Wise,Dale,60
Williamson,Theodore,48
Butler,Sylvia,39
Becker,Jose,47
Castillo,Jacob,28
Waters,Leona,56
Bridges,Christopher,47
Nash,Leonard,43
Cook,Jeremy,58
Barnett,Gilbert,52
Clarke,Lettie,23
Garrett,Sallie,31
Schultz,Jeff,51
Carson,Rosalie,40
Ball,Elnora,42
Ramos,Jeanette,63
Logan,Jeffrey,54
Hayes,John,63
Rodriquez,Brandon,50
Bell,Daniel,64
Bailey,Isabella,19
Chavez,Theresa,42
Ingram,Brent,64
Ray,Amanda,34
Tran,Fannie,57
Brewer,Ralph,29
French,Melvin,47
Graham,Mark,56
Estrada,Alejandro,36
Shelton,Brent,30
Welch,Sophia,39
Peterson,Isabelle,39
Marshall,Ola,37
Myers,Barbara,19
Freeman,Jon,43
Lawson,Eugenia,22
Lawson,Addie,56
Paul,Lucinda,36
Gill,Emma,30
Baldwin,Vincent,35
Barnes,Daniel,55
Greer,Marian,25
Adkins,Dennis,45
Richardson,Harvey,51
Hayes,Jeremiah,26
Woods,Caleb,18
Carroll,Nellie,26
Dixon,Elva,61
Pierce,Nell,65
Houston,Bobby,51
Bailey,Eddie,62
Ellis,Fanny,22
Glover,Leah,35
Figueroa,Winnie,56
Quinn,David,19
Gutierrez,James,36
Lewis,Ollie,61
Henderson,Craig,19
Allison,Eleanor,22
Daniels,Ricardo,25
Tate,Stella,65
Walsh,Shane,58
Hughes,Louisa,38
Blake,Hallie,43
Gomez,Luis,34
Page,Isabelle,59
Byrd,Ruth,21
Banks,Pearl,18
Wood,Emily,18
Reynolds,Timothy,42
Hammond,Abbie,43
Herrera,Alan,46
McCormick,Alfred,47
Brady,Jeanette,59
Rogers,Amanda,29
Walton,Leona,63
Meyer,Connor,52
Bishop,Jeanette,57
Ortiz,Danny,53
Lyons,Leona,25
James,Mollie,47
Black,Mable,61
Vargas,Derrick,27
Gibson,Kathryn,19
Kelly,Alan,65
Boone,Christina,26
Simpson,Mable,37
Howard,Dylan,19
Hampton,Noah,23
Garrett,Keith,26
Gibbs,Leon,44
Conner,Isaac,31
Boyd,Ellen,48
Moore,Helen,52
Allison,Mable,58
Campbell,Maria,51
Simmons,Luke,41
Hughes,Joseph,19
Bell,Wayne,48
Day,Darrell,65
Hall,Bernice,28
Harris,Edward,46
Holmes,Hallie,58
Moran,James,32
Newman,Eunice,27
Robbins,Willie,65
Massey,Mary,41
Curtis,Sean,58
Holloway,Nathan,56
Hansen,Lester,43
Garcia,Johanna,48
Phelps,Derek,43
Washington,Jack,40
Morales,Addie,31
Black,Carl,57
Leonard,Marvin,26
Keller,Joe,64
Williamson,Joe,48
Cooper,Nelle,49
Lopez,Beulah,20
Gordon,Mae,57
Cruz,Agnes,50
Ryan,Brent,63
Hines,Franklin,26
Potter,Fannie,45
Powell,Michael,44
Jennings,Alejandro,53
Chavez,Zachary,20
Cummings,Nannie,39
Wheeler,Mario,58
Nash,Lucas,47
Wheeler,Wayne,58
Welch,Cody,51
Rodriquez,Fannie,59
Newman,Belle,27
Ross,Winifred,63
Miles,Elijah,62
Hansen,Effie,62
Walters,Edgar,20
Strickland,Betty,44
Griffin,Lelia,59
Waters,Dustin,53
Wagner,Randy,21
Rios,Marian,62
Moreno,Ann,33
Garcia,Jerry,52
Walton,Maud,39
Collins,Jesus,28
Stevenson,Daniel,45
Miles,Nancy,21
Wells,Ryan,28
Harvey,Ethan,56
Ross,Callie,48
Fisher,Charlotte,34
Harrington,Madge,37
Martin,Marcus,34
Burgess,Rosalie,35
Lawson,Nellie,24
Romero,Bernard,21
McBride,Rodney,56
Mendoza,Edward,52
Black,Clifford,19
Holloway,Elva,41
Herrera,Danny,43
Montgomery,Allie,46
Webb,Devin,21
Gross,Sophie,41
Fletcher,Leroy,51
Hampton,Annie,23
Curtis,Elmer,49
Oliver,Christine,21
Ramsey,Grace,52
Castro,Howard,20
Curtis,Harriett,56
Robertson,Katherine,51
Schneider,Augusta,34
Oliver,Mike,50
Buchanan,George,54
Marshall,Jonathan,30
Elliott,Jason,30
Baker,Carrie,35
Sharp,Jason,33
Hines,Bill,21
Francis,Teresa,65
Morales,Scott,41
Cooper,Edna,48
Warren,Janie,56
Lee,Estelle,20
Morris,Rachel,39
Johnston,Christina,61
Hernandez,Alma,52
Joseph,Rosie,63
Ortega,Frederick,23
Valdez,Isaac,47
Robertson,Allen,18
Manning,Nelle,32
Wise,Sean,60
Romero,Dustin,36
Gilbert,Lee,52
Lawrence,Allen,47
Cobb,Dylan,35
Hopkins,Lula,37
Walsh,Viola,27
Santos,Brian,47
Abbott,Ruby,54
Hernandez,Vincent,61
Hubbard,Lola,62
Lucas,Pauline,22
Schmidt,Shawn,26
Jennings,Winnie,28
Doyle,Genevieve,32
Dean,Lottie,24
Frank,Matilda,63
Fields,Vincent,61
Sparks,Billy,51
Gomez,Eugenia,38
Owen,Harry,43
Dennis,Troy,22
Barker,Lilly,24
Lee,Leonard,64
McGuire,Myra,61
Saunders,Caroline,30
Romero,Lewis,34
Hodges,Chase,27
Harris,Bernard,53
Perkins,Bryan,37
Hammond,James,61
Stanley,Jerry,35
Fernandez,Oscar,28
Robbins,Jackson,34
Lambert,Rena,35
Curry,Joseph,38
Reese,Sally,54
Torres,Warren,61
Keller,Harriett,34
Luna,Rosa,50
Williamson,Lucille,37
Mendez,Jeffrey,30
Carr,Zachary,28
Park,Eva,64
Hoffman,Elnora,30
Powers,Josie,49
Tyler,Lucinda,62
